key,value
4502,刺字
4503,薄待
4504,無所
4505,答禮
4506,努力
4507,勞動者
4508,敎人
4509,群衆
4510,赫
4511,定式
4512,調
4513,投票
4514,祭로
4515,武器
4516,國內
4517,原
4518,需用
4519,憤氣
4520,東山
4521,亭子
4522,攄得
4523,矜恤이나
4524,講壇
4525,苦悶
4526,舍館
4527,國王
4528,公判
4529,收入
4530,纏袋
4531,證據人
4532,巢
4533,體恤하며
4534,收藏
4535,富를
4536,加減
4537,始祖
4538,休息
4539,朱
4540,相對
4541,殺人罪
4542,調和
4543,邪神
4544,鍊磨
4545,官職
4546,瑞
4547,學術
4548,屯
4549,壯麗
4550,隱蔽
4551,四寸
4552,數도
4553,制限
4554,前인
4555,厭症
4556,修殿
4557,楓子
4558,勞力
4559,泣
4560,火石
4561,自決
4562,經驗
4563,驅逐
4564,精力
4565,理解
4566,衙
4567,各城
4568,不過
4569,好意
4570,相關없
4571,縱과
4572,發源
4573,蒙
4574,沿岸
4575,港
4576,船體
4577,屈하
4578,端
4579,去就
4580,魔術師
4581,扶持
4582,甁들
4583,冊床
4584,浮
4585,費
4586,慘酷
4587,一體
4588,閣下
4589,逃走
4590,뒷山
4591,貞操
4592,臺로
4593,箔
4594,擅恣
4595,仲裁
4596,結託
4597,秒
4598,名簿
4599,兄嫂
4600,治道
4601,戀
4602,感覺
4603,暗殺
4604,弔
4605,正確
4606,橫暴
4607,垂楊
4608,砂
4609,陷沒
4610,生活費
4611,神奇
4612,毫
4613,明郞
4614,大聲
4615,沙鉢
4616,床이
4617,可決
4618,蠱脹
4619,片
4620,以
4621,出口
4622,過夏
4623,狀況
4624,驚動
4625,公直
4626,詭譎이니라
4627,選定
4628,接戰
4629,委託
4630,服役
4631,鉛
4632,削除
4633,鬱憤
4634,除한
4635,遺失
4636,溫氣
4637,運轉
4638,菜食
4639,豫告
4640,過度
4641,正大
4642,臭
4643,妨害
4644,捕手
4645,容量
4646,忠臣
4647,山岳
4648,句
4649,外面
4650,巨額
4651,紳士
4652,船主
4653,完備
4654,勝戰
4655,禮節
4656,適
4657,楚
4658,撻
4659,唐
4660,突
4661,會員
4662,放釋
4663,大殿
4664,謀免
4665,苦難도
4666,會議
4667,發言
4668,聯結
4669,夜更
4670,幽靈
4671,皇后
4672,猛
4673,幹
4674,놋工匠을
4675,告白
4676,急速
4677,貧困
4678,西로
4679,疑問
4680,種植
4681,永贖
4682,赦罪
4683,陣이
4684,出入口
4685,氣塞
4686,知
4687,活動
4688,羊보
4689,檀
4690,表明
4691,過多
4692,選擇
4693,告함
4694,家中
4695,述
4696,員
4697,恃
4698,目擊者
4699,來歷
4700,著述
4701,宰相
4702,水仙
4703,運河
4704,步助
4705,不快
4706,邦아
4707,娛樂
4708,風潮
4709,死生
4710,龍의
4711,貯水池
4712,神일
4713,空間
4714,姑母
4715,固辭
4716,漠
4717,如干
4718,粧
4719,飾
4720,化粧
4721,戀人
4722,秩序
4723,法令
4724,發布
4725,要
4726,父子
4727,度로
4728,兼한
4729,情境
4730,興奮
4731,挽回
4732,外所
4733,行次
4734,太
4735,改良
4736,無地
4737,吝嗇
4738,뒤便
4739,論할
4740,遮日
4741,心火
4742,火가
4743,斑點
4744,變할
4745,漂
4746,請願
4747,陣가
4748,貰
4749,抑壓
4750,示
4751,六枝
4752,空想
4753,손手巾
4754,南北
4755,後면
4756,當局者
4757,秘
4758,遠視
4759,輦
4760,處罰
4761,繁昌
4762,葬禮
4763,農作物
4764,東이
4765,關稅
4766,丁稅
4767,後陳
4768,敎養
4769,行裝
4770,領土
4771,狼이
4772,寃恨
4773,白首
4774,金物
4775,街路
4776,上의
4777,同壻
4778,屈辱
4779,山골
4780,器에
4781,淨할
4782,里니
4783,男女老少
4784,老少
4785,路니
4786,散散
4787,區分
4788,氓이
4789,金管
4790,合理
4791,曉
4792,喩
4793,奇怪
4794,가指
4795,示고
4796,中앙
4797,聖別
4798,保養
4799,數人
4800,狡
4801,輜重
4802,方道
4803,灌祭
4804,夫들
4805,袍
4806,廣告
4807,轟
4808,助치
4809,死罪
4810,後隊
4811,尾
4812,閭
4813,脅迫
4814,數라
4815,先着
4816,技能
4817,偶然
4818,縛이
4819,尤
4820,黨員
4821,翁
4822,宿所
4823,行列
4824,理論
4825,工業
4826,祠堂
4827,供養
4828,數百
4829,數千
4830,料
4831,模
4832,喪家
4833,貪色
4834,復舊
4835,技術
4836,考案
4837,兀
4838,性慾
4839,後園
4840,姓이
4841,前進
4842,神社
4843,단子
4844,旗로
4845,詭譎도
4846,太陰
4847,國土
4848,願할
4849,薄
4850,自體
4851,人跡
4852,業者
4853,壯嚴
4854,給
4855,債用
4856,利子
4857,縱
4858,細細
4859,鏡
4860,例
4861,瓦
4862,礫
4863,나中
4864,禦
4865,或者
4866,私事
4867,斷言
4868,延命
4869,金錢
4870,全權
4871,精微
4872,多量
4873,自處
4874,保人
4875,一週
4876,詭譎하고
4877,詭譎하여
4878,同日
4879,襲擊
4880,地帶
4881,損
4882,設計
4883,四指
4884,恒
4885,用
4886,內外
4887,欽
4888,骨節
4889,剛愎과
4890,交戰
4891,男丁
4892,增築
4893,元來
4894,痔
4895,疥
4896,部落
4897,成功
4898,數里
4899,乘客
4900,指目
4901,有口
4902,嗣子
4903,街
4904,年末
4905,侮
4906,粉
4907,再次
4908,銳利
4909,關節
4910,立法
4911,椎
4912,到
4913,感情
4914,壇아
4915,以外
4916,各地
4917,法廷
4918,移轉
4919,不和
4920,政爭
4921,得이
4922,絶壁
4923,同事
4924,嗤笑
