key,value
刺字,4502
薄待,4503
無所,4504
答禮,4505
努力,4506
勞動者,4507
敎人,4508
群衆,4509
赫,4510
定式,4511
調,4512
投票,4513
祭로,4514
武器,4515
國內,4516
原,4517
需用,4518
憤氣,4519
東山,4520
亭子,4521
攄得,4522
矜恤이나,4523
講壇,4524
苦悶,4525
舍館,4526
國王,4527
公判,4528
收入,4529
纏袋,4530
證據人,4531
巢,4532
體恤하며,4533
收藏,4534
富를,4535
加減,4536
始祖,4537
休息,4538
朱,4539
相對,4540
殺人罪,4541
調和,4542
邪神,4543
鍊磨,4544
官職,4545
瑞,4546
學術,4547
屯,4548
壯麗,4549
隱蔽,4550
四寸,4551
數도,4552
制限,4553
前인,4554
厭症,4555
修殿,4556
楓子,4557
勞力,4558
泣,4559
火石,4560
自決,4561
經驗,4562
驅逐,4563
精力,4564
理解,4565
衙,4566
各城,4567
不過,4568
好意,4569
相關없,4570
縱과,4571
發源,4572
蒙,4573
沿岸,4574
港,4575
船體,4576
屈하,4577
端,4578
去就,4579
魔術師,4580
扶持,4581
甁들,4582
冊床,4583
浮,4584
費,4585
慘酷,4586
一體,4587
閣下,4588
逃走,4589
뒷山,4590
貞操,4591
臺로,4592
箔,4593
擅恣,4594
仲裁,4595
結託,4596
秒,4597
名簿,4598
兄嫂,4599
治道,4600
戀,4601
感覺,4602
暗殺,4603
弔,4604
正確,4605
橫暴,4606
垂楊,4607
砂,4608
陷沒,4609
生活費,4610
神奇,4611
毫,4612
明郞,4613
大聲,4614
沙鉢,4615
床이,4616
可決,4617
蠱脹,4618
片,4619
以,4620
出口,4621
過夏,4622
狀況,4623
驚動,4624
公直,4625
詭譎이니라,4626
選定,4627
接戰,4628
委託,4629
服役,4630
鉛,4631
削除,4632
鬱憤,4633
除한,4634
遺失,4635
溫氣,4636
運轉,4637
菜食,4638
豫告,4639
過度,4640
正大,4641
臭,4642
妨害,4643
捕手,4644
容量,4645
忠臣,4646
山岳,4647
句,4648
外面,4649
巨額,4650
紳士,4651
船主,4652
完備,4653
勝戰,4654
禮節,4655
適,4656
楚,4657
撻,4658
唐,4659
突,4660
會員,4661
放釋,4662
大殿,4663
謀免,4664
苦難도,4665
會議,4666
發言,4667
聯結,4668
夜更,4669
幽靈,4670
皇后,4671
猛,4672
幹,4673
놋工匠을,4674
告白,4675
急速,4676
貧困,4677
西로,4678
疑問,4679
種植,4680
永贖,4681
赦罪,4682
陣이,4683
出入口,4684
氣塞,4685
知,4686
活動,4687
羊보,4688
檀,4689
表明,4690
過多,4691
選擇,4692
告함,4693
家中,4694
述,4695
員,4696
恃,4697
目擊者,4698
來歷,4699
著述,4700
宰相,4701
水仙,4702
運河,4703
步助,4704
不快,4705
邦아,4706
娛樂,4707
風潮,4708
死生,4709
龍의,4710
貯水池,4711
神일,4712
空間,4713
姑母,4714
固辭,4715
漠,4716
如干,4717
粧,4718
飾,4719
化粧,4720
戀人,4721
秩序,4722
法令,4723
發布,4724
要,4725
父子,4726
度로,4727
兼한,4728
情境,4729
興奮,4730
挽回,4731
外所,4732
行次,4733
太,4734
改良,4735
無地,4736
吝嗇,4737
뒤便,4738
論할,4739
遮日,4740
心火,4741
火가,4742
斑點,4743
變할,4744
漂,4745
請願,4746
陣가,4747
貰,4748
抑壓,4749
示,4750
六枝,4751
空想,4752
손手巾,4753
南北,4754
後면,4755
當局者,4756
秘,4757
遠視,4758
輦,4759
處罰,4760
繁昌,4761
葬禮,4762
農作物,4763
東이,4764
關稅,4765
丁稅,4766
後陳,4767
敎養,4768
行裝,4769
領土,4770
狼이,4771
寃恨,4772
白首,4773
金物,4774
街路,4775
上의,4776
同壻,4777
屈辱,4778
山골,4779
器에,4780
淨할,4781
里니,4782
男女老少,4783
老少,4784
路니,4785
散散,4786
區分,4787
氓이,4788
金管,4789
合理,4790
曉,4791
喩,4792
奇怪,4793
가指,4794
示고,4795
中앙,4796
聖別,4797
保養,4798
數人,4799
狡,4800
輜重,4801
方道,4802
灌祭,4803
夫들,4804
袍,4805
廣告,4806
轟,4807
助치,4808
死罪,4809
後隊,4810
尾,4811
閭,4812
脅迫,4813
數라,4814
先着,4815
技能,4816
偶然,4817
縛이,4818
尤,4819
黨員,4820
翁,4821
宿所,4822
行列,4823
理論,4824
工業,4825
祠堂,4826
供養,4827
數百,4828
數千,4829
料,4830
模,4831
喪家,4832
貪色,4833
復舊,4834
技術,4835
考案,4836
兀,4837
性慾,4838
後園,4839
姓이,4840
前進,4841
神社,4842
단子,4843
旗로,4844
詭譎도,4845
太陰,4846
國土,4847
願할,4848
薄,4849
自體,4850
人跡,4851
業者,4852
壯嚴,4853
給,4854
債用,4855
利子,4856
縱,4857
細細,4858
鏡,4859
例,4860
瓦,4861
礫,4862
나中,4863
禦,4864
或者,4865
私事,4866
斷言,4867
延命,4868
金錢,4869
全權,4870
精微,4871
多量,4872
自處,4873
保人,4874
一週,4875
詭譎하고,4876
詭譎하여,4877
同日,4878
襲擊,4879
地帶,4880
損,4881
設計,4882
四指,4883
恒,4884
用,4885
內外,4886
欽,4887
骨節,4888
剛愎과,4889
交戰,4890
男丁,4891
增築,4892
元來,4893
痔,4894
疥,4895
部落,4896
成功,4897
數里,4898
乘客,4899
指目,4900
有口,4901
嗣子,4902
街,4903
年末,4904
侮,4905
粉,4906
再次,4907
銳利,4908
關節,4909
立法,4910
椎,4911
到,4912
感情,4913
壇아,4914
以外,4915
各地,4916
法廷,4917
移轉,4918
不和,4919
政爭,4920
得이,4921
絶壁,4922
同事,4923
嗤笑,4924
