key,value
國事,4504
無慈悲,4505
相對便,4506
請願,4507
軍糧,4508
臺로,4509
哲學,4510
絶望,4511
楓子,4512
大部分,4513
限하,4514
口舌,4515
堞,4516
順序,4517
調,4518
南北,4519
金品,4520
桶과,4521
얍복江,4522
芸,4523
閥,4524
惡의,4525
譽,4526
吝嗇,4527
黜,4528
例,4529
遮日,4530
沙鉢,4531
馬는,4532
性慾,4533
中年,4534
初一,4535
園지,4536
親睦,4537
得이,4538
醫藥,4539
正大,4540
程度,4541
其,4542
罪責,4543
路니,4544
矜恤하심으로,4545
戰勢가,4546
猛獸,4547
和解,4548
赦罪,4549
橫暴,4550
性急,4551
評論,4552
諷刺,4553
討論,4554
友情,4555
花가,4556
喪家,4557
散散,4558
鬱憤,4559
萬事,4560
員,4561
各地,4562
水族,4563
隊가,4564
答禮,4565
山골,4566
狡猾,4567
船主,4568
冊床,4569
完成,4570
監視,4571
脾胃,4572
親庭,4573
者자,4574
句,4575
狹,4576
窄,4577
明朗,4578
關心,4579
簡單히,4580
多量,4581
巾,4582
忠臣,4583
場所,4584
喪事,4585
默認,4586
署名,4587
狀이,4588
空想,4589
蜜,4590
地點,4591
枕,4592
多情,4593
平床,4594
時刻,4595
初저,4596
繩,4597
法廷,4598
征,4599
條條,4600
髮,4601
差,4602
錯,4603
延期,4604
旗로,4605
貴가,4606
極樂,4607
標的,4608
開東,4609
固辭,4610
謀免,4611
過하,4612
貯水池,4613
直기,4614
國王,4615
代書,4616
修殿,4617
指路,4618
祿,4619
賦役,4620
宗,4621
놋管,4622
向方,4623
虛空,4624
賻儀,4625
王冠,4626
矜恤이나,4627
癎疾,4628
罷免,4629
沮戱,4630
娛樂,4631
午餐,4632
講壇,4633
紗帽,4634
超等,4635
憤과,4636
區分,4637
認可,4638
以,4639
地帶,4640
壘,4641
壇단과,4642
復職,4643
理論,4644
緊要,4645
信號,4646
定命,4647
突擊,4648
行狀,4649
秩序,4650
善보,4651
黨員,4652
努力,4653
港,4654
災禍,4655
離散,4656
壯麗,4657
接하,4658
陋名,4659
遠視,4660
址垈,4661
柱의,4662
顯著히,4663
一代,4664
二代,4665
屈辱,4666
權慰子,4667
終是,4668
親密,4669
專務,4670
樂인,4671
法則,4672
淡,4673
翡,4674
翠,4675
紫晶,4676
荷物,4677
全力,4678
中途,4679
興奮,4680
噴,4681
泉,4682
生寡,4683
無所,4684
赦有,4685
隊商,4686
饗應,4687
賞주,4688
外面,4689
歆,4690
饗,4691
殿門의,4692
腎,4693
詐僞,4694
偸,4695
竊,4696
牟,4697
舊約,4698
忿氣,4699
燒酒,4700
因한,4701
隋從,4702
紳士,4703
地球,4704
東山,4705
亭子,4706
時事,4707
街路,4708
上의,4709
接對,4710
威令,4711
漂流,4712
敬待,4713
果樹,4714
保이,4715
表하,4716
闇,4717
陷,4718
形勢,4719
矜恤없는,4720
家臣,4721
苛,4722
死者,4723
傷寒,4724
發言,4725
瓦,4726
礫,4727
連한,4728
秒,4729
開墾,4730
驅逐,4731
國土,4732
火石,4733
塋,4734
萬이,4735
經驗,4736
保管,4737
謄,4738
寫,4739
燥,4740
復興,4741
遞,4742
北極,4743
對할,4744
損失,4745
鑛,4746
細細,4747
詭譎이,4748
法令,4749
發布,4750
步行,4751
首席,4752
起動,4753
臟腑,4754
組織,4755
甲板,4756
週年,4757
附近,4758
悚,4759
憐恤히,4760
時時,4761
鄙,4762
橫,4763
鉛,4764
奮,4765
進就,4766
書院,4767
山岳,4768
贊成,4769
警報,4770
王城,4771
計略,4772
飢,4773
渴이,4774
檢,4775
産門,4776
놋店匠이라,4777
嗣이,4778
元始,4779
水中,4780
合瘡,4781
憫,4782
松,4783
愴,4784
資料,4785
玉髓,4786
行列,4787
純眞,4788
有口,4789
無事,4790
人心,4791
往,4792
豫選,4793
募,4794
露,4795
步調,4796
等待,4797
强制,4798
有識,4799
急速,4800
方針,4801
無名,4802
力士,4803
尾,4804
閭,4805
桂樹,4806
述,4807
旗와,4808
誓,4809
紊亂,4810
順한,4811
絶壁,4812
놋壇이,4813
拷衣로,4814
避케,4815
臭,4816
成事,4817
栽培치,4818
놋壇에,4819
仲裁,4820
嘉尙,4821
丹楓,4822
居기,4823
脂肪,4824
衡,4825
一隊,4826
烏木,4827
空間,4828
改革,4829
居住地,4830
夫들,4831
慶,4832
단子,4833
弔,4834
놋提琴을,4835
激忿,4836
虹,4837
陋,4838
孑,4839
單,4840
靑春,4841
屯,4842
五人,4843
狼이,4844
火傷,4845
錢財,4846
競技,4847
數도,4848
制限,4849
脈,4850
儉閱,4851
價格,4852
無能,4853
神도,4854
上品,4855
縱과,4856
蔽,4857
海物,4858
食後,4859
貰,4860
勤勞,4861
驚動,4862
論爭,4863
屈하,4864
管,4865
精微,4866
놋軸이,4867
萬人,4868
祝賀,4869
覺悟,4870
外國,4871
速,4872
紗,4873
半달,4874
無人,4875
記事,4876
鮎,4877
掃蕩,4878
喪輿,4879
關,4880
名目,4881
六枝,4882
抑留,4883
條件,4884
矜,4885
恤,4886
恐喝,4887
神奇,4888
金床,4889
寃情,4890
汨沒,4891
뒷山,4892
結末,4893
長年,4894
編輯,4895
喪失,4896
期間,4897
現場,4898
瀑布,4899
遺失,4900
鎭營,4901
察,4902
短縮,4903
詭譎이라,4904
善행,4905
運轉,4906
九代,4907
符,4908
氣塞,4909
孝,4910
原,4911
嗤笑,4912
徘徊,4913
標準,4914
忖,4915
말門,4916
聖地,4917
機,4918
登錄,4919
夫人,4920
妨害,4921
回轉,4922
西로,4923
容量,4924
